Time,Displacement,Force
(s),(mm),(kN)
"15.9360","132.8168","0.0002"
"15.9560","132.9829","0.0002"
"15.9760","133.1498","0.0002"
"15.9960","133.3162","0.0002"
"16.0160","133.4829","0.0002"
"16.0360","133.6502","0.0002"
"16.0560","133.8168","0.0002"
"16.0760","133.9835","0.0002"
"16.0960","134.1498","0.0002"
"16.1160","134.3154","0.0002"
"16.1360","134.4828","0.0002"
"16.1560","134.6502","0.0002"
"16.1760","134.8169","0.0002"
"16.1960","134.9839","0.0002"
"16.2160","135.1503","0.0002"
"16.2360","135.3167","0.0002"
"16.2560","135.4835","0.0002"
"16.2760","135.6499","0.0002"
